project_name	publication_doi	sample_name	archive	archive_accession	secondary_sample_accession	study_accession	sample_alias	sample_title	experiment_accession	experiment_title	center_name	instrument_platform	instrument_model	library_name	library_construction_protocol	library_design_description	library_source	library_selection	library_strategy	library_layout	nominal_length	run_accession	read_count	fastq_ftp	fastq_aspera	fastq_md5	fastq_bytes
Schuenemann2018	10.1371/journal.ppat.1006997	GC96	SRA	SRS2667045	SRS2667045	PRJNA417381	GC96	GC96	SRX3369482	Illumina HiSeq 2500 sequencing; Illumina sequencing of ancient Mycobacterium leprae	SUB3188648	ILLUMINA	Illumina HiSeq 2500	GC96_2	NA	NA	METAGENOMIC	Hybrid Selection	OTHER	PAIRED	NA	SRR6263253	51410154	ftp.sra.ebi.ac.uk/vol1/fastq/SRR626/003/SRR6263253/SRR6263253_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR626/003/SRR6263253/SRR6263253_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR626/003/SRR6263253/SRR6263253_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR626/003/SRR6263253/SRR6263253_2.fastq.gz	e01e8e595180db68811ff214cbb7f341;f48cbf2293abe34f35a7c44c42356965	3864535768;3776741536
Schuenemann2018	10.1371/journal.ppat.1006997	GC96	SRA	SRS2667045	SRS2667045	PRJNA417381	GC96	GC96	SRX3369481	Illumina HiSeq 2500 sequencing; Illumina sequencing of ancient Mycobacterium leprae	SUB3188648	ILLUMINA	Illumina HiSeq 2500	GC96_3	NA	NA	METAGENOMIC	Hybrid Selection	OTHER	PAIRED	NA	SRR6263254	7268389	ftp.sra.ebi.ac.uk/vol1/fastq/SRR626/004/SRR6263254/SRR6263254_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR626/004/SRR6263254/SRR6263254_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR626/004/SRR6263254/SRR6263254_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR626/004/SRR6263254/SRR6263254_2.fastq.gz	bd88cc13294dfcf0e9da8e52b43bf6e0;bb6cf2349340aad4f492efff25b25127	704754734;607683648
Warinner2014	10.1038/ng.2906	G12	SRA	SRS473747,SRS473746,SRS473748,SRS473749,SRS473750	SRS473747	PRJNA216965	S5-Shot-G12-calc	Environmental/Metagenome sample for Human dental calculus metagenome	SRX340014	Illumina HiSeq 2000 sequencing; S5-Shotgun-G12-calc	University of Oklahoma	ILLUMINA	Illumina HiSeq 2000	NA	NA	"""Library construction for S5 extract of G12. General information: Illumina libraries were built for nine ancient DNA extracts prepared from 50 mg dental calculus samples from individuals B61 and G12. Target DNA quantity for each library preparation was 500-700ng. For those extracts with low DNA concentration, all of the available extract was used. A negative extraction control was processed alongside the experimental extracts and monitored for contamination. No contamination was observed. In an ancient DNA clean room, DNA extracts were repaired using a NEBNext End Repair and dA-Tailing kit following manufacturer?s instructions. Short Illumina Indexed PE Adaptors were added to the extracts as follows: 1ml of 15mM adaptor for libraries S2, S5, S6, S7, and S8 (high concentration extracts), and 1ml of 5mM adaptor for libraries S1, S3, and S9 (low concentration extracts). A unique, 6-nucleotide index was used for each library, and each index was distinguished by at least two differences from other indexes. Quick T4 Ligase (1ml) was added to each library and incubated at 25?C for 10 min. After adaptor ligation, the libraries were purified on a MinElute spin column (Qiagen) and eluted into 20ml EB buffer. The libraries were then PCR-amplified in two rounds to increase concentration and complete adapter assembly. At the end of library construction, the total length of the indexed adaptors is 122bp. PCR inhibition was observed during the first amplification step, and the following PCR reactions were optimized by sample to yield the best amplification. The first PCR reaction was set up as follows: 25ml Phusion HF Master Mix (Finnzymes), 2ml 10mM forward PE primer, 2ml 10mM reverse indexed PE primer, 13ml H2O. For libraries S1, S3 and the negative extraction control, 8ml library was added to the reaction. For libraries S2, S4 and S9, 1ml library and 7ml H2O were added. Library amplification for S2 and S4 was repeated with 1ml library, 1ml BSA (2.5mg/ml) and 6ml H2O. For libraries S5-S8, 1ml of diluted 1:9 libraries and 7ml H2O were added. PCR tubes were then sealed and transferred to a PCR facility. Cycling conditions were: 98?C for 60s, 12 cycles of (98?C for 20s, 60?C for 30s, 72?C for 30s), and a final extension of 72?C for 5 min. PCR products (4ml) were visualized on a 2% agarose gel to confirm amplification and purified on a MinElute spin column (Qiagen) and eluted into 20ml EB buffer. Amplification products were observed for all nine archaeological calculus samples, but no amplification was observed in the negative extraction control. A second PCR reaction was set up as follows: 12ml Phusion HF Master Mix (Finnzymes), 1ml 10mM forward PE primer, 1ml 10mM reverse indexed PE primer, 1ml H2O, and 8ml library. Cycling conditions were: 98?C for 120s, 8 cycles of (98?C for 20s, 60?C for 35s, 72?C for 30s), and a final extension of 72?C for 5 min. PCR products (4ml) were visualized on a 2% agarose gel to confirm amplification and purified on a MinElute spin column (Qiagen) and eluted into 20ml EB buffer. Library DNA concentration was measured with a Qubit DNA High-Sensitivity Assay Kit (Invitrogen) and the duplicate S2 and S4 libraries were pooled. Concentration and size distribution of the libraries was determined on a Bioanalyzer 2100 DNA 1000 chip (Agilent Technologies). Mean library length ranged from 193 bp (S9) to 325 bp (S8), which, after subtracting the adaptor length of 122bp, indicates a mean extract insert length of 71-203bp. This length is consistent with ancient DNA, which is known to be highly fragmented. DNA concentration was further characterized using a qPCR SYBRGreen Assay, and the nine libraries were pooled at equimolar concentrations. Following cluster generation, libraries were sequenced on one lane of an Illumina HiSeq 2000 in a 100 bp, single-end run, followed by base-calling using standard Illumina software (RTA version 1.12.4.2). Correctly indexed reads (100% index identity) were then filtered and binned using Illumina?s CASAVA software (version 1.8.0). Reads containing Ns were trimmed, as were bases with Phred quality scores <35. Adapter sequences were removed using the AdapterRemoval tool, and reads <25bp were discarded. The remaining reads were verified using fastqc analysis."""	METAGENOMIC	RANDOM	WGS	SINGLE	NA	SRR957742	8978974	ftp.sra.ebi.ac.uk/vol1/fastq/SRR957/SRR957742/SRR957742.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR957/SRR957742/SRR957742.fastq.gz	b7c620b8ee165c08bee204529341ca5b	690614774
Warinner2014	10.1038/ng.2906	G12	SRA	SRS473747,SRS473746,SRS473748,SRS473749,SRS473750	SRS473746	PRJNA216965	S6-Shot-G12-calc	Environmental/Metagenome sample for Human dental calculus metagenome	SRX340015	Illumina HiSeq 2000 sequencing; S6-Shotgun-G12-calc	University of Oklahoma	ILLUMINA	Illumina HiSeq 2000	NA	NA	"""Library construction for S6 extract of G12. General information: Illumina libraries were built for nine ancient DNA extracts prepared from 50 mg dental calculus samples from individuals B61 and G12. Target DNA quantity for each library preparation was 500-700ng. For those extracts with low DNA concentration, all of the available extract was used. A negative extraction control was processed alongside the experimental extracts and monitored for contamination. No contamination was observed. In an ancient DNA clean room, DNA extracts were repaired using a NEBNext End Repair and dA-Tailing kit following manufacturer?s instructions. Short Illumina Indexed PE Adaptors were added to the extracts as follows: 1ml of 15mM adaptor for libraries S2, S5, S6, S7, and S8 (high concentration extracts), and 1ml of 5mM adaptor for libraries S1, S3, and S9 (low concentration extracts). A unique, 6-nucleotide index was used for each library, and each index was distinguished by at least two differences from other indexes. Quick T4 Ligase (1ml) was added to each library and incubated at 25?C for 10 min. After adaptor ligation, the libraries were purified on a MinElute spin column (Qiagen) and eluted into 20ml EB buffer. The libraries were then PCR-amplified in two rounds to increase concentration and complete adapter assembly. At the end of library construction, the total length of the indexed adaptors is 122bp. PCR inhibition was observed during the first amplification step, and the following PCR reactions were optimized by sample to yield the best amplification. The first PCR reaction was set up as follows: 25ml Phusion HF Master Mix (Finnzymes), 2ml 10mM forward PE primer, 2ml 10mM reverse indexed PE primer, 13ml H2O. For libraries S1, S3 and the negative extraction control, 8ml library was added to the reaction. For libraries S2, S4 and S9, 1ml library and 7ml H2O were added. Library amplification for S2 and S4 was repeated with 1ml library, 1ml BSA (2.5mg/ml) and 6ml H2O. For libraries S5-S8, 1ml of diluted 1:9 libraries and 7ml H2O were added. PCR tubes were then sealed and transferred to a PCR facility. Cycling conditions were: 98?C for 60s, 12 cycles of (98?C for 20s, 60?C for 30s, 72?C for 30s), and a final extension of 72?C for 5 min. PCR products (4ml) were visualized on a 2% agarose gel to confirm amplification and purified on a MinElute spin column (Qiagen) and eluted into 20ml EB buffer. Amplification products were observed for all nine archaeological calculus samples, but no amplification was observed in the negative extraction control. A second PCR reaction was set up as follows: 12ml Phusion HF Master Mix (Finnzymes), 1ml 10mM forward PE primer, 1ml 10mM reverse indexed PE primer, 1ml H2O, and 8ml library. Cycling conditions were: 98?C for 120s, 8 cycles of (98?C for 20s, 60?C for 35s, 72?C for 30s), and a final extension of 72?C for 5 min. PCR products (4ml) were visualized on a 2% agarose gel to confirm amplification and purified on a MinElute spin column (Qiagen) and eluted into 20ml EB buffer. Library DNA concentration was measured with a Qubit DNA High-Sensitivity Assay Kit (Invitrogen) and the duplicate S2 and S4 libraries were pooled. Concentration and size distribution of the libraries was determined on a Bioanalyzer 2100 DNA 1000 chip (Agilent Technologies). Mean library length ranged from 193 bp (S9) to 325 bp (S8), which, after subtracting the adaptor length of 122bp, indicates a mean extract insert length of 71-203bp. This length is consistent with ancient DNA, which is known to be highly fragmented. DNA concentration was further characterized using a qPCR SYBRGreen Assay, and the nine libraries were pooled at equimolar concentrations. Following cluster generation, libraries were sequenced on one lane of an Illumina HiSeq 2000 in a 100 bp, single-end run, followed by base-calling using standard Illumina software (RTA version 1.12.4.2). Correctly indexed reads (100% index identity) were then filtered and binned using Illumina?s CASAVA software (version 1.8.0). Reads containing Ns were trimmed, as were bases with Phred quality scores <35. Adapter sequences were removed using the AdapterRemoval tool, and reads <25bp were discarded. The remaining reads were verified using fastqc analysis."""	METAGENOMIC	RANDOM	WGS	SINGLE	NA	SRR957743	8999409	ftp.sra.ebi.ac.uk/vol1/fastq/SRR957/SRR957743/SRR957743.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR957/SRR957743/SRR957743.fastq.gz	375e6b988eeb02cd56bdc861f4225b7f	703180372
Warinner2014	10.1038/ng.2906	G12	SRA	SRS473747,SRS473746,SRS473748,SRS473749,SRS473750	SRS473748	PRJNA216965	S7-Shot-G12-calc	Environmental/Metagenome sample for Human dental calculus metagenome	SRX340016	Illumina HiSeq 2000 sequencing; S7-Shotgun-G12-calc	University of Oklahoma	ILLUMINA	Illumina HiSeq 2000	NA	NA	"""Library construction for S7 extract of G12. General information: Illumina libraries were built for nine ancient DNA extracts prepared from 50 mg dental calculus samples from individuals B61 and G12. Target DNA quantity for each library preparation was 500-700ng. For those extracts with low DNA concentration, all of the available extract was used. A negative extraction control was processed alongside the experimental extracts and monitored for contamination. No contamination was observed. In an ancient DNA clean room, DNA extracts were repaired using a NEBNext End Repair and dA-Tailing kit following manufacturer?s instructions. Short Illumina Indexed PE Adaptors were added to the extracts as follows: 1ml of 15mM adaptor for libraries S2, S5, S6, S7, and S8 (high concentration extracts), and 1ml of 5mM adaptor for libraries S1, S3, and S9 (low concentration extracts). A unique, 6-nucleotide index was used for each library, and each index was distinguished by at least two differences from other indexes. Quick T4 Ligase (1ml) was added to each library and incubated at 25?C for 10 min. After adaptor ligation, the libraries were purified on a MinElute spin column (Qiagen) and eluted into 20ml EB buffer. The libraries were then PCR-amplified in two rounds to increase concentration and complete adapter assembly. At the end of library construction, the total length of the indexed adaptors is 122bp. PCR inhibition was observed during the first amplification step, and the following PCR reactions were optimized by sample to yield the best amplification. The first PCR reaction was set up as follows: 25ml Phusion HF Master Mix (Finnzymes), 2ml 10mM forward PE primer, 2ml 10mM reverse indexed PE primer, 13ml H2O. For libraries S1, S3 and the negative extraction control, 8ml library was added to the reaction. For libraries S2, S4 and S9, 1ml library and 7ml H2O were added. Library amplification for S2 and S4 was repeated with 1ml library, 1ml BSA (2.5mg/ml) and 6ml H2O. For libraries S5-S8, 1ml of diluted 1:9 libraries and 7ml H2O were added. PCR tubes were then sealed and transferred to a PCR facility. Cycling conditions were: 98?C for 60s, 12 cycles of (98?C for 20s, 60?C for 30s, 72?C for 30s), and a final extension of 72?C for 5 min. PCR products (4ml) were visualized on a 2% agarose gel to confirm amplification and purified on a MinElute spin column (Qiagen) and eluted into 20ml EB buffer. Amplification products were observed for all nine archaeological calculus samples, but no amplification was observed in the negative extraction control. A second PCR reaction was set up as follows: 12ml Phusion HF Master Mix (Finnzymes), 1ml 10mM forward PE primer, 1ml 10mM reverse indexed PE primer, 1ml H2O, and 8ml library. Cycling conditions were: 98?C for 120s, 8 cycles of (98?C for 20s, 60?C for 35s, 72?C for 30s), and a final extension of 72?C for 5 min. PCR products (4ml) were visualized on a 2% agarose gel to confirm amplification and purified on a MinElute spin column (Qiagen) and eluted into 20ml EB buffer. Library DNA concentration was measured with a Qubit DNA High-Sensitivity Assay Kit (Invitrogen) and the duplicate S2 and S4 libraries were pooled. Concentration and size distribution of the libraries was determined on a Bioanalyzer 2100 DNA 1000 chip (Agilent Technologies). Mean library length ranged from 193 bp (S9) to 325 bp (S8), which, after subtracting the adaptor length of 122bp, indicates a mean extract insert length of 71-203bp. This length is consistent with ancient DNA, which is known to be highly fragmented. DNA concentration was further characterized using a qPCR SYBRGreen Assay, and the nine libraries were pooled at equimolar concentrations. Following cluster generation, libraries were sequenced on one lane of an Illumina HiSeq 2000 in a 100 bp, single-end run, followed by base-calling using standard Illumina software (RTA version 1.12.4.2). Correctly indexed reads (100% index identity) were then filtered and binned using Illumina?s CASAVA software (version 1.8.0). Reads containing Ns were trimmed, as were bases with Phred quality scores <35. Adapter sequences were removed using the AdapterRemoval tool, and reads <25bp were discarded. The remaining reads were verified using fastqc analysis."""	METAGENOMIC	RANDOM	WGS	SINGLE	NA	SRR957744	10187301	ftp.sra.ebi.ac.uk/vol1/fastq/SRR957/SRR957744/SRR957744.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR957/SRR957744/SRR957744.fastq.gz	c26d00cc0bf3b30de1ab4e6e199dcf0d	792532808
Warinner2014	10.1038/ng.2906	G12	SRA	SRS473747,SRS473746,SRS473748,SRS473749,SRS473750	SRS473749	PRJNA216965	S8-Shot-G12-calc	Environmental/Metagenome sample for Human dental calculus metagenome	SRX340017	Illumina HiSeq 2000 sequencing; S8-Shotgun-G12-calc	University of Oklahoma	ILLUMINA	Illumina HiSeq 2000	NA	NA	"""Library construction for S8 extract of G12. General information: Illumina libraries were built for nine ancient DNA extracts prepared from 50 mg dental calculus samples from individuals B61 and G12. Target DNA quantity for each library preparation was 500-700ng. For those extracts with low DNA concentration, all of the available extract was used. A negative extraction control was processed alongside the experimental extracts and monitored for contamination. No contamination was observed. In an ancient DNA clean room, DNA extracts were repaired using a NEBNext End Repair and dA-Tailing kit following manufacturer?s instructions. Short Illumina Indexed PE Adaptors were added to the extracts as follows: 1ml of 15mM adaptor for libraries S2, S5, S6, S7, and S8 (high concentration extracts), and 1ml of 5mM adaptor for libraries S1, S3, and S9 (low concentration extracts). A unique, 6-nucleotide index was used for each library, and each index was distinguished by at least two differences from other indexes. Quick T4 Ligase (1ml) was added to each library and incubated at 25?C for 10 min. After adaptor ligation, the libraries were purified on a MinElute spin column (Qiagen) and eluted into 20ml EB buffer. The libraries were then PCR-amplified in two rounds to increase concentration and complete adapter assembly. At the end of library construction, the total length of the indexed adaptors is 122bp. PCR inhibition was observed during the first amplification step, and the following PCR reactions were optimized by sample to yield the best amplification. The first PCR reaction was set up as follows: 25ml Phusion HF Master Mix (Finnzymes), 2ml 10mM forward PE primer, 2ml 10mM reverse indexed PE primer, 13ml H2O. For libraries S1, S3 and the negative extraction control, 8ml library was added to the reaction. For libraries S2, S4 and S9, 1ml library and 7ml H2O were added. Library amplification for S2 and S4 was repeated with 1ml library, 1ml BSA (2.5mg/ml) and 6ml H2O. For libraries S5-S8, 1ml of diluted 1:9 libraries and 7ml H2O were added. PCR tubes were then sealed and transferred to a PCR facility. Cycling conditions were: 98?C for 60s, 12 cycles of (98?C for 20s, 60?C for 30s, 72?C for 30s), and a final extension of 72?C for 5 min. PCR products (4ml) were visualized on a 2% agarose gel to confirm amplification and purified on a MinElute spin column (Qiagen) and eluted into 20ml EB buffer. Amplification products were observed for all nine archaeological calculus samples, but no amplification was observed in the negative extraction control. A second PCR reaction was set up as follows: 12ml Phusion HF Master Mix (Finnzymes), 1ml 10mM forward PE primer, 1ml 10mM reverse indexed PE primer, 1ml H2O, and 8ml library. Cycling conditions were: 98?C for 120s, 8 cycles of (98?C for 20s, 60?C for 35s, 72?C for 30s), and a final extension of 72?C for 5 min. PCR products (4ml) were visualized on a 2% agarose gel to confirm amplification and purified on a MinElute spin column (Qiagen) and eluted into 20ml EB buffer. Library DNA concentration was measured with a Qubit DNA High-Sensitivity Assay Kit (Invitrogen) and the duplicate S2 and S4 libraries were pooled. Concentration and size distribution of the libraries was determined on a Bioanalyzer 2100 DNA 1000 chip (Agilent Technologies). Mean library length ranged from 193 bp (S9) to 325 bp (S8), which, after subtracting the adaptor length of 122bp, indicates a mean extract insert length of 71-203bp. This length is consistent with ancient DNA, which is known to be highly fragmented. DNA concentration was further characterized using a qPCR SYBRGreen Assay, and the nine libraries were pooled at equimolar concentrations. Following cluster generation, libraries were sequenced on one lane of an Illumina HiSeq 2000 in a 100 bp, single-end run, followed by base-calling using standard Illumina software (RTA version 1.12.4.2). Correctly indexed reads (100% index identity) were then filtered and binned using Illumina?s CASAVA software (version 1.8.0). Reads containing Ns were trimmed, as were bases with Phred quality scores <35. Adapter sequences were removed using the AdapterRemoval tool, and reads <25bp were discarded. The remaining reads were verified using fastqc analysis."""	METAGENOMIC	RANDOM	WGS	SINGLE	NA	SRR957745	10087890	ftp.sra.ebi.ac.uk/vol1/fastq/SRR957/SRR957745/SRR957745.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR957/SRR957745/SRR957745.fastq.gz	1618b64b43195caa34c75dcf7b6c4c1c	791508690
Warinner2014	10.1038/ng.2906	G12	SRA	SRS473747,SRS473746,SRS473748,SRS473749,SRS473750	SRS473750	PRJNA216965	S9-Shot-G12-calc	Environmental/Metagenome sample for Human dental calculus metagenome	SRX340018	Illumina HiSeq 2000 sequencing; S9-Shotgun-G12-calc	University of Oklahoma	ILLUMINA	Illumina HiSeq 2000	NA	NA	"""Library construction for S9 extract of G12. General information: Illumina libraries were built for nine ancient DNA extracts prepared from 50 mg dental calculus samples from individuals B61 and G12. Target DNA quantity for each library preparation was 500-700ng. For those extracts with low DNA concentration, all of the available extract was used. A negative extraction control was processed alongside the experimental extracts and monitored for contamination. No contamination was observed. In an ancient DNA clean room, DNA extracts were repaired using a NEBNext End Repair and dA-Tailing kit following manufacturer?s instructions. Short Illumina Indexed PE Adaptors were added to the extracts as follows: 1ml of 15mM adaptor for libraries S2, S5, S6, S7, and S8 (high concentration extracts), and 1ml of 5mM adaptor for libraries S1, S3, and S9 (low concentration extracts). A unique, 6-nucleotide index was used for each library, and each index was distinguished by at least two differences from other indexes. Quick T4 Ligase (1ml) was added to each library and incubated at 25?C for 10 min. After adaptor ligation, the libraries were purified on a MinElute spin column (Qiagen) and eluted into 20ml EB buffer. The libraries were then PCR-amplified in two rounds to increase concentration and complete adapter assembly. At the end of library construction, the total length of the indexed adaptors is 122bp. PCR inhibition was observed during the first amplification step, and the following PCR reactions were optimized by sample to yield the best amplification. The first PCR reaction was set up as follows: 25ml Phusion HF Master Mix (Finnzymes), 2ml 10mM forward PE primer, 2ml 10mM reverse indexed PE primer, 13ml H2O. For libraries S1, S3 and the negative extraction control, 8ml library was added to the reaction. For libraries S2, S4 and S9, 1ml library and 7ml H2O were added. Library amplification for S2 and S4 was repeated with 1ml library, 1ml BSA (2.5mg/ml) and 6ml H2O. For libraries S5-S8, 1ml of diluted 1:9 libraries and 7ml H2O were added. PCR tubes were then sealed and transferred to a PCR facility. Cycling conditions were: 98?C for 60s, 12 cycles of (98?C for 20s, 60?C for 30s, 72?C for 30s), and a final extension of 72?C for 5 min. PCR products (4ml) were visualized on a 2% agarose gel to confirm amplification and purified on a MinElute spin column (Qiagen) and eluted into 20ml EB buffer. Amplification products were observed for all nine archaeological calculus samples, but no amplification was observed in the negative extraction control. A second PCR reaction was set up as follows: 12ml Phusion HF Master Mix (Finnzymes), 1ml 10mM forward PE primer, 1ml 10mM reverse indexed PE primer, 1ml H2O, and 8ml library. Cycling conditions were: 98?C for 120s, 8 cycles of (98?C for 20s, 60?C for 35s, 72?C for 30s), and a final extension of 72?C for 5 min. PCR products (4ml) were visualized on a 2% agarose gel to confirm amplification and purified on a MinElute spin column (Qiagen) and eluted into 20ml EB buffer. Library DNA concentration was measured with a Qubit DNA High-Sensitivity Assay Kit (Invitrogen) and the duplicate S2 and S4 libraries were pooled. Concentration and size distribution of the libraries was determined on a Bioanalyzer 2100 DNA 1000 chip (Agilent Technologies). Mean library length ranged from 193 bp (S9) to 325 bp (S8), which, after subtracting the adaptor length of 122bp, indicates a mean extract insert length of 71-203bp. This length is consistent with ancient DNA, which is known to be highly fragmented. DNA concentration was further characterized using a qPCR SYBRGreen Assay, and the nine libraries were pooled at equimolar concentrations. Following cluster generation, libraries were sequenced on one lane of an Illumina HiSeq 2000 in a 100 bp, single-end run, followed by base-calling using standard Illumina software (RTA version 1.12.4.2). Correctly indexed reads (100% index identity) were then filtered and binned using Illumina?s CASAVA software (version 1.8.0). Reads containing Ns were trimmed, as were bases with Phred quality scores <35. Adapter sequences were removed using the AdapterRemoval tool, and reads <25bp were discarded. The remaining reads were verified using fastqc analysis."""	METAGENOMIC	RANDOM	WGS	SINGLE	NA	SRR957746	8790145	ftp.sra.ebi.ac.uk/vol1/fastq/SRR957/SRR957746/SRR957746.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR957/SRR957746/SRR957746.fastq.gz	ed6eb0036191e98d4394d8588f79e0fd	599757007
Bos2014	10.1038/nature13591	64	SRA	SRS592075	SRS592075	PRJNA244165	Sample 64	Ancient South American tuberculosis sample 64	SRX517245	Illumina HiSeq 2000 sequencing; Ancient South American tuberculosis sample 64	University of Tuebingen	ILLUMINA	Illumina HiSeq 2000	sample 64	NA	NA	METAGENOMIC	Hybrid Selection	WGS	PAIRED	NA	SRR1238559	50916301	ftp.sra.ebi.ac.uk/vol1/fastq/SRR123/009/SRR1238559/SRR1238559_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR123/009/SRR1238559/SRR1238559_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR123/009/SRR1238559/SRR1238559_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR123/009/SRR1238559/SRR1238559_2.fastq.gz	f62e1e3dd90fb7fd0324e920f15ab8bd;b635c5da56ca1b3dd185678c9f9df508	3713855268;3742735134
Bos2014	10.1038/nature13591	58	SRA	SRS591992	SRS591992	PRJNA244165	Sample 58	Ancient South American tuberculosis sample 58	SRX517244	Illumina HiSeq 2000 sequencing; Ancient South American tuberculosis sample 58	University of Tuebingen	ILLUMINA	Illumina HiSeq 2000	sample 58	NA	NA	METAGENOMIC	Hybrid Selection	WGS	PAIRED	NA	SRR1238557	20046901	ftp.sra.ebi.ac.uk/vol1/fastq/SRR123/007/SRR1238557/SRR1238557_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR123/007/SRR1238557/SRR1238557_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR123/007/SRR1238557/SRR1238557_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR123/007/SRR1238557/SRR1238557_2.fastq.gz	8d64819a3e12ff309783c802087d73a4;8b15368ff36e993c12dd8b44f4a7b8d0	1510008541;1515109783
Bos2014	10.1038/nature13591	54	SRA	SRS591994	SRS591994	PRJNA244165	Sample 54	Ancient South American tuberculosis sample 54	SRX517162	Illumina HiSeq 2000 sequencing; Ancient South American tuberculosis sample 54	University of Tuebingen	ILLUMINA	Illumina HiSeq 2000	sample 54	NA	NA	METAGENOMIC	Hybrid Selection	WGS	PAIRED	NA	SRR1238558	80406577	ftp.sra.ebi.ac.uk/vol1/fastq/SRR123/008/SRR1238558/SRR1238558_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR123/008/SRR1238558/SRR1238558_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR123/008/SRR1238558/SRR1238558_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR123/008/SRR1238558/SRR1238558_2.fastq.gz	72ade0f81eed372eae9fb927a484aa44;5f1fa7e6729773322b52903151f03192	5821824690;5839496681
AndradesValtuena2017	10.1016/j.cub.2017.10.025	RK1001	ENA	ERS1892069	ERS1892069	PRJEB19335	RK1001	RK1001	ERX2169797	Illumina HiSeq 4000 paired end sequencing	Max Planck Institute for the Science of Human History	ILLUMINA	Illumina HiSeq 4000	RK1.001.C0101	UDG-half	NA	GENOMIC	RANDOM	WGS	PAIRED	50	ERR2112553	158509921	ftp.sra.ebi.ac.uk/vol1/fastq/ERR211/003/ERR2112553/ERR2112553_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR211/003/ERR2112553/ERR2112553_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR211/003/ERR2112553/ERR2112553_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR211/003/ERR2112553/ERR2112553_2.fastq.gz	6a43ccac3bc9f0b3f4f68bc1af728ad2;2c6f9bad6f17039d003a9f22a10ab225	4721536987;5204650270
AndradesValtuena2017	10.1016/j.cub.2017.10.025	RK1001	ENA	ERS1892069	ERS1892069	PRJEB19335	RK1001	RK1001	ERX2169798	Illumina HiSeq 4000 paired end sequencing	Max Planck Institute for the Science of Human History	ILLUMINA	Illumina HiSeq 4000	RK1.001.C0101	UDG-half	NA	GENOMIC	RANDOM	WGS	PAIRED	50	ERR2112554	160074003	ftp.sra.ebi.ac.uk/vol1/fastq/ERR211/004/ERR2112554/ERR2112554_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR211/004/ERR2112554/ERR2112554_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR211/004/ERR2112554/ERR2112554_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR211/004/ERR2112554/ERR2112554_2.fastq.gz	6e5b53f0c27cc4fb842ff1f19177fad3;a5e0160fcb4b0fe8e5e6637f20225e97	4779315428;5036417534
AndradesValtuena2017	10.1016/j.cub.2017.10.025	RK1001	ENA	ERS1892069	ERS1892069	PRJEB19335	RK1001	RK1001	ERX2169799	Illumina HiSeq 4000 paired end sequencing	Max Planck Institute for the Science of Human History	ILLUMINA	Illumina HiSeq 4000	RK1.001.C0101	UDG-half	NA	GENOMIC	RANDOM	WGS	PAIRED	50	ERR2112555	161480280	ftp.sra.ebi.ac.uk/vol1/fastq/ERR211/005/ERR2112555/ERR2112555_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR211/005/ERR2112555/ERR2112555_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR211/005/ERR2112555/ERR2112555_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR211/005/ERR2112555/ERR2112555_2.fastq.gz	4b127200fb4ae76efa1b78956e614510;4a740135d88f6c372a2c9fcb42cde5c2	4789085254;5041070343
